,lien,Energie,Kilométrage,Puissance,Année,Mois,saison,Boite,Region,Modèle,Marque,carrosserie,prix,EUR,USD
9052,ww.auto-plus.tn/voitures-d-occasion,Essence,125000.0,5.0,2017.0,12.0,hiver,Automatique,Tunis,Passat,Volkswagen,Berline,26000.0,8033.870000000001,8755.396
9053,ww.auto-plus.tn/voitures-d-occasion,Essence,125.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,DS3,DS,Berline,31000.0,9578.845000000001,10439.126
9054,ww.auto-plus.tn/voitures-d-occasion,Essence,175000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Astra,Opel,Berline,13600.0,4202.332,4579.7456
9055,ww.auto-plus.tn/voitures-d-occasion,Essence,155000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Clio,Renault,Berline,15800.0,4882.121,5320.5868
9056,ww.auto-plus.tn/voitures-d-occasion,Essence,125000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Symbol,Renault,Berline,15000.0,4634.925,5051.19
9057,ww.auto-plus.tn/voitures-d-occasion,Diesel,130.0,6.0,2017.0,12.0,hiver,Manuelle,Tunis,Sportages,Kia,Berline,51500.0,15913.2425,17342.418999999998
9058,ww.auto-plus.tn/voitures-d-occasion,Essence,153.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo 7,Volkswagen,Berline,27000.0,8342.865,9092.142
9059,ww.auto-plus.tn/voitures-d-occasion,Essence,230000.0,7.0,2017.0,12.0,hiver,Automatique,Tunis,Mégane Sedan,Renault,Berline,14800.0,4573.126,4983.8408
9060,ww.auto-plus.tn/voitures-d-occasion,Essence,72000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Golf 6,Volkswagen,Berline,30500.0,9424.3475,10270.752999999999
9061,ww.auto-plus.tn/voitures-d-occasion,Essence,137000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo 5,Volkswagen,Berline,11400.0,3522.543,3838.9044
9062,ww.auto-plus.tn/voitures-d-occasion,Essence,100345.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,206 plus,Peugeot,Berline,18300.0,5654.6085,6162.4518
9063,ww.auto-plus.tn/voitures-d-occasion,Diesel,44787.0,6.0,2017.0,12.0,hiver,Manuelle,Tunis,508,Peugeot,Berline,41000.0,12668.795,13806.586
9064,ww.auto-plus.tn/voitures-d-occasion,Essence,129000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Panda,Fiat,Berline,17200.0,5314.714,5792.031199999999
9065,ww.auto-plus.tn/voitures-d-occasion,Essence,98000.0,7.0,2017.0,12.0,hiver,Manuelle,Tunis,SERIE 3 ,BMW,Berline,40000.0,12359.800000000001,13469.84
9066,ww.auto-plus.tn/voitures-d-occasion,Essence,82000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo 7,Volkswagen,Berline,21400.0,6612.493,7206.3643999999995
9067,ww.auto-plus.tn/voitures-d-occasion,Essence,82000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Punto Evo,Fiat,Berline,24200.0,7477.679,8149.2532
9068,ww.auto-plus.tn/voitures-d-occasion,Diesel,145000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Golf 6,Volkswagen,Berline,30500.0,9424.3475,10270.752999999999
9069,ww.auto-plus.tn/voitures-d-occasion,Diesel,230000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Megane,Renault,Berline,12000.0,3707.94,4040.9519999999998
9070,ww.auto-plus.tn/voitures-d-occasion,Essence,109.0,7.0,2017.0,12.0,hiver,Automatique,Tunis,SERIE 3 ,BMW,Berline,70000.0,21629.65,23572.219999999998
9071,ww.auto-plus.tn/voitures-d-occasion,Essence,55.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Sandero ,Dacia,Berline,18700.0,5778.2065,6297.1502
9072,ww.auto-plus.tn/voitures-d-occasion,Essence,124.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Golf 6,Volkswagen,Berline,30000.0,9269.85,10102.38
9073,ww.auto-plus.tn/voitures-d-occasion,Essence,82000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Grande Punto ,Fiat,Berline,20000.0,6179.900000000001,6734.92
9074,ww.auto-plus.tn/voitures-d-occasion,Essence,135000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo 6,Volkswagen,Berline,15500.0,4789.422500000001,5219.563
9075,ww.auto-plus.tn/voitures-d-occasion,Essence,109.0,7.0,2017.0,12.0,hiver,Manuelle,Tunis,Cruze,Chevrolet,Berline,25500.0,7879.3725,8587.023
9076,ww.auto-plus.tn/voitures-d-occasion,Essence,178000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Clio,Renault,Berline,13000.0,4016.9350000000004,4377.698
9077,ww.auto-plus.tn/voitures-d-occasion,Essence,230000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,307,Peugeot,Berline,14000.0,4325.93,4714.4439999999995
9078,ww.auto-plus.tn/voitures-d-occasion,Essence,145000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Astra,Opel,Berline,13500.0,4171.4325,4546.071
9079,ww.auto-plus.tn/voitures-d-occasion,Diesel,88.0,6.0,2017.0,12.0,hiver,Manuelle,Tunis,Dokker ,Dacia,Berline,20500.0,6334.3975,6903.293
9080,ww.auto-plus.tn/voitures-d-occasion,Essence,72.0,6.0,2017.0,12.0,hiver,Manuelle,Tunis,Qashqai,Nissan,Berline,65000.0,20084.675000000003,21888.489999999998
9081,ww.auto-plus.tn/voitures-d-occasion,Essence,230000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Focus,Ford,Berline,19800.0,6118.101000000001,6667.5707999999995
9082,ww.auto-plus.tn/voitures-d-occasion,Diesel,82000.0,8.0,2017.0,12.0,hiver,Manuelle,Tunis,Amarok,Volkswagen,Berline,60000.0,18539.7,20204.76
9083,ww.auto-plus.tn/voitures-d-occasion,Essence,165000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,106,Peugeot,Berline,9900.0,3059.0505000000003,3333.7853999999998
9084,ww.auto-plus.tn/voitures-d-occasion,Essence,155000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo,Volkswagen,Berline,12900.0,3986.0355000000004,4344.0234
9085,ww.auto-plus.tn/voitures-d-occasion,Diesel,370000.0,7.0,2017.0,12.0,hiver,Manuelle,Tunis,Berlingo,Citroen,Berline,12000.0,3707.94,4040.9519999999998
9086,ww.auto-plus.tn/voitures-d-occasion,Essence,180000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Punto,Fiat,Berline,8500.0,2626.4575,2862.341
9087,ww.auto-plus.tn/voitures-d-occasion,Essence,194000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo 5,Volkswagen,Berline,12200.0,3769.739,4108.3012
9088,ww.auto-plus.tn/voitures-d-occasion,Diesel,108000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Golf 7,Volkswagen,Berline,51000.0,15758.745,17174.046
9089,ww.auto-plus.tn/voitures-d-occasion,Essence,92000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,207,Peugeot,Berline,17500.0,5407.4125,5893.054999999999
9090,ww.auto-plus.tn/voitures-d-occasion,Diesel,175000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,407,Peugeot,Berline,19000.0,5870.905000000001,6398.174
9091,ww.auto-plus.tn/voitures-d-occasion,Essence,145000.0,5.0,2017.0,12.0,hiver,Automatique,Tunis,Scirocco,Volkswagen,Berline,22500.0,6952.387500000001,7576.785
9092,ww.auto-plus.tn/voitures-d-occasion,Essence,52000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Partner ,Peugeot,Berline,26800.0,8281.066,9024.7928
9093,ww.auto-plus.tn/voitures-d-occasion,Essence,230000.0,7.0,2017.0,12.0,hiver,Manuelle,Tunis,A4,Audi,Berline,25400.0,7848.473000000001,8553.348399999999
9094,ww.auto-plus.tn/voitures-d-occasion,Essence,105000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,206,Peugeot,Berline,16800.0,5191.116,5657.3328
9095,ww.auto-plus.tn/voitures-d-occasion,Diesel,185000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,C4,Citroen,Berline,18500.0,5716.4075,6229.8009999999995
9096,ww.auto-plus.tn/voitures-d-occasion,Essence,82.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Symbol,Renault,Berline,19300.0,5963.6035,6499.1978
9097,ww.auto-plus.tn/voitures-d-occasion,Essence,270000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo 6,Volkswagen,Berline,15000.0,4634.925,5051.19
9098,ww.auto-plus.tn/voitures-d-occasion,Essence,52000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,RIO,Kia,Berline,28300.0,8744.558500000001,9529.9118
9099,ww.auto-plus.tn/voitures-d-occasion,Essence,230000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Clio,Renault,Berline,13000.0,4016.9350000000004,4377.698
9100,ww.auto-plus.tn/voitures-d-occasion,Essence,115000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Fiesta,Ford,Berline,18800.0,5809.106000000001,6330.824799999999
9101,ww.auto-plus.tn/voitures-d-occasion,Diesel,160.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Nemo,Citroen,Berline,17400.0,5376.513,5859.3804
9102,ww.auto-plus.tn/voitures-d-occasion,Essence,17000.0,5.0,2017.0,12.0,hiver,Automatique,Tunis,Picanto,Kia,Berline,26000.0,8033.870000000001,8755.396
9103,ww.auto-plus.tn/voitures-d-occasion,Essence,175000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Megane,Renault,Berline,14200.0,4387.729,4781.7932
9104,ww.auto-plus.tn/voitures-d-occasion,Essence,67000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Ibiza,Seat,Berline,25000.0,7724.875000000001,8418.65
9105,ww.auto-plus.tn/voitures-d-occasion,Essence,145000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,C3,Citroen,Berline,15000.0,4634.925,5051.19
9106,ww.auto-plus.tn/voitures-d-occasion,Essence,67000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Fiesta,Ford,Berline,22500.0,6952.387500000001,7576.785
9107,ww.auto-plus.tn/voitures-d-occasion,Diesel,155000.0,8.0,2017.0,12.0,hiver,Manuelle,Tunis,Autres,Volkswagen,Berline,30000.0,9269.85,10102.38
9108,ww.auto-plus.tn/voitures-d-occasion,Diesel,155000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,A4,Audi,Berline,26200.0,8095.669000000001,8822.7452
9109,ww.auto-plus.tn/voitures-d-occasion,Essence,82000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,500,Fiat,Berline,21800.0,6736.091,7341.0628
9110,ww.auto-plus.tn/voitures-d-occasion,Diesel,105000.0,6.0,2017.0,12.0,hiver,Manuelle,Tunis,C5,Citroen,Berline,25500.0,7879.3725,8587.023
9111,ww.auto-plus.tn/voitures-d-occasion,Essence,165000.0,8.0,2017.0,12.0,hiver,Manuelle,Tunis,Mondeo,Ford,Berline,25000.0,7724.875000000001,8418.65
9112,ww.auto-plus.tn/voitures-d-occasion,Essence,115000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo 6,Volkswagen,Berline,16500.0,5098.4175000000005,5556.309
9113,ww.auto-plus.tn/voitures-d-occasion,Essence,97000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,RIO,Kia,Berline,27500.0,8497.362500000001,9260.515
9114,ww.auto-plus.tn/voitures-d-occasion,Diesel,175000.0,6.0,2017.0,12.0,hiver,Manuelle,Tunis,Passat,Volkswagen,Berline,16900.0,5222.0155,5691.0073999999995
9115,ww.auto-plus.tn/voitures-d-occasion,Essence,185000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,C4,Citroen,Berline,18000.0,5561.910000000001,6061.428
9116,ww.auto-plus.tn/voitures-d-occasion,Essence,165000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo 5,Volkswagen,Berline,11800.0,3646.141,3973.6027999999997
9117,ww.auto-plus.tn/voitures-d-occasion,Diesel,292000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Berlingo,Citroen,Berline,14300.0,4418.628500000001,4815.467799999999
9118,ww.auto-plus.tn/voitures-d-occasion,Essence,67000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Grande Punto ,Fiat,Berline,19500.0,6025.4025,6566.547
9119,ww.auto-plus.tn/voitures-d-occasion,Diesel,85000.0,6.0,2017.0,12.0,hiver,Manuelle,Tunis,Fluence,Renault,Berline,28000.0,8651.86,9428.887999999999
9120,ww.auto-plus.tn/voitures-d-occasion,Essence,92000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,RIO,Kia,Berline,25900.0,8002.9705,8721.7214
9121,ww.auto-plus.tn/voitures-d-occasion,Essence,230000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Megane,Renault,Berline,14800.0,4573.126,4983.8408
9122,ww.auto-plus.tn/voitures-d-occasion,Essence,97000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,C4,Citroen,Berline,27000.0,8342.865,9092.142
9123,ww.auto-plus.tn/voitures-d-occasion,Essence,175000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Symbol,Renault,Berline,15000.0,4634.925,5051.19
9124,ww.auto-plus.tn/voitures-d-occasion,Essence,210000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Aveo,Chevrolet,Berline,13500.0,4171.4325,4546.071
9125,ww.auto-plus.tn/voitures-d-occasion,Essence,165000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,206,Peugeot,Berline,14000.0,4325.93,4714.4439999999995
9126,ww.auto-plus.tn/voitures-d-occasion,Essence,135000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,308,Peugeot,Berline,23000.0,7106.885,7745.157999999999
9127,ww.auto-plus.tn/voitures-d-occasion,Essence,170000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,C4,Citroen,Berline,22000.0,6797.89,7408.411999999999
9128,ww.auto-plus.tn/voitures-d-occasion,Essence,105000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Fiesta,Ford,Berline,20000.0,6179.900000000001,6734.92
9129,ww.auto-plus.tn/voitures-d-occasion,Essence,230000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Megane,Renault,Berline,15500.0,4789.422500000001,5219.563
9130,ww.auto-plus.tn/voitures-d-occasion,Essence,155000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Passat,Volkswagen,Berline,21500.0,6643.392500000001,7240.039
9131,ww.auto-plus.tn/voitures-d-occasion,Diesel,175000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Megane,Renault,Berline,11500.0,3553.4425,3872.5789999999997
9132,ww.auto-plus.tn/voitures-d-occasion,Diesel,125000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Scenic,Renault,Berline,11500.0,3553.4425,3872.5789999999997
9133,ww.auto-plus.tn/voitures-d-occasion,Essence,125000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,206,Peugeot,Berline,13600.0,4202.332,4579.7456
9134,ww.auto-plus.tn/voitures-d-occasion,Essence,185000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,C3,Citroen,Berline,14600.0,4511.327,4916.4916
9135,ww.auto-plus.tn/voitures-d-occasion,Essence,62000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Grande Punto ,Fiat,Berline,21000.0,6488.895,7071.666
9136,ww.auto-plus.tn/voitures-d-occasion,Diesel,145000.0,5.0,2017.0,12.0,hiver,Automatique,Tunis,DS5,DS,Berline,49200.0,15202.554,16567.9032
9137,ww.auto-plus.tn/voitures-d-occasion,Essence,165000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Symbol,Renault,Berline,18000.0,5561.910000000001,6061.428
9138,ww.auto-plus.tn/voitures-d-occasion,Essence,87000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Fiesta,Ford,Berline,19700.0,6087.2015,6633.8962
9139,ww.auto-plus.tn/voitures-d-occasion,Diesel,97000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Golf 7,Volkswagen,Berline,52800.0,16314.936000000002,17780.1888
9140,ww.auto-plus.tn/voitures-d-occasion,Essence,67000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,206 plus,Peugeot,Berline,20000.0,6179.900000000001,6734.92
9141,ww.auto-plus.tn/voitures-d-occasion,Essence,125000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Fiesta,Ford,Berline,14600.0,4511.327,4916.4916
9142,ww.auto-plus.tn/voitures-d-occasion,Essence,350000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Focus,Ford,Berline,9500.0,2935.4525000000003,3199.087
9143,ww.auto-plus.tn/voitures-d-occasion,Essence,125000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Ibiza,Seat,Berline,19800.0,6118.101000000001,6667.5707999999995
9144,ww.auto-plus.tn/voitures-d-occasion,Essence,97000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,301,Peugeot,Berline,17600.0,5438.312,5926.7296
9145,ww.auto-plus.tn/voitures-d-occasion,Essence,145000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Palio,Fiat,Berline,6500.0,2008.4675000000002,2188.849
9146,ww.auto-plus.tn/voitures-d-occasion,Essence,59000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Clio 4,Renault,Berline,29000.0,8960.855000000001,9765.634
9147,ww.auto-plus.tn/voitures-d-occasion,Essence,240.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,206,Peugeot,Berline,15300.0,4727.623500000001,5152.2137999999995
9148,ww.auto-plus.tn/voitures-d-occasion,Essence,230000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Focus,Ford,Berline,20000.0,6179.900000000001,6734.92
9149,ww.auto-plus.tn/voitures-d-occasion,Diesel,230000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Partner ,Peugeot,Berline,12500.0,3862.4375000000005,4209.325
9150,ww.auto-plus.tn/voitures-d-occasion,Essence,50000.0,7.0,2017.0,12.0,hiver,Manuelle,Tunis,Cerato,Kia,Berline,25000.0,7724.875000000001,8418.65
9151,ww.auto-plus.tn/voitures-d-occasion,Diesel,165000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Partner ,Peugeot,Berline,16000.0,4943.92,5387.936
9152,ww.auto-plus.tn/voitures-d-occasion,Essence,125.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,DS3,DS,Berline,31000.0,9578.845000000001,10439.126
9153,ww.auto-plus.tn/voitures-d-occasion,Essence,116.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Partner Tepee,Peugeot,Berline,23000.0,7106.885,7745.157999999999
9154,ww.auto-plus.tn/voitures-d-occasion,Essence,136.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,One,Mini,Berline,33000.0,10196.835000000001,11112.618
9155,ww.auto-plus.tn/voitures-d-occasion,Diesel,92000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Clio 3,Renault,Berline,22800.0,7045.086,7677.8088
9156,ww.auto-plus.tn/voitures-d-occasion,Diesel,97000.0,6.0,2017.0,12.0,hiver,Manuelle,Tunis,Megane 3,Renault,Berline,21500.0,6643.392500000001,7240.039
9157,ww.auto-plus.tn/voitures-d-occasion,Diesel,272.0,10.0,2017.0,12.0,hiver,Manuelle,Tunis,BT,Mazda,Berline,27000.0,8342.865,9092.142
9158,ww.auto-plus.tn/voitures-d-occasion,Essence,169.0,6.0,2017.0,12.0,hiver,Manuelle,Tunis,Focus,Ford,Berline,19000.0,5870.905000000001,6398.174
9159,ww.auto-plus.tn/voitures-d-occasion,Essence,195000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Clio,Renault,Berline,14200.0,4387.729,4781.7932
9160,ww.auto-plus.tn/voitures-d-occasion,Diesel,82000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Megane,Renault,Berline,23000.0,7106.885,7745.157999999999
9161,ww.auto-plus.tn/voitures-d-occasion,Essence,92000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Grande Punto ,Fiat,Berline,19000.0,5870.905000000001,6398.174
9162,ww.auto-plus.tn/voitures-d-occasion,Essence,97000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,301,Peugeot,Berline,16700.0,5160.2165,5623.6582
9163,ww.auto-plus.tn/voitures-d-occasion,Diesel,160.0,8.0,2017.0,12.0,hiver,Manuelle,Tunis,Amarok,Volkswagen,Berline,53000.0,16376.735,17847.538
9164,ww.auto-plus.tn/voitures-d-occasion,Essence,97000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Mégane Sedan,Renault,Berline,20000.0,6179.900000000001,6734.92
9165,ww.auto-plus.tn/voitures-d-occasion,Essence,175000.0,4.0,2017.0,12.0,hiver,Manuelle,Tunis,Punto Evo,Fiat,Berline,19400.0,5994.503000000001,6532.8724
9166,ww.auto-plus.tn/voitures-d-occasion,Essence,165000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Polo 6,Volkswagen,Berline,15500.0,4789.422500000001,5219.563
9167,ww.auto-plus.tn/voitures-d-occasion,Essence,4000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,I10,Hyundai,Berline,27000.0,8342.865,9092.142
9168,ww.auto-plus.tn/voitures-d-occasion,Essence,67000.0,5.0,2017.0,12.0,hiver,Manuelle,Tunis,Symbol,Renault,Berline,21000.0,6488.895,7071.666
9169,ww.auto-plus.tn/voitures-d-occasion,Diesel,175000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,A3,Audi,Berline,33000.0,10196.835000000001,11112.618
9170,ww.auto-plus.tn/voitures-d-occasion,Diesel,135000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Berlingo,Citroen,Berline,19000.0,5870.905000000001,6398.174
9171,ww.auto-plus.tn/voitures-d-occasion,Essence,165000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Astra,Opel,Berline,15200.0,4696.724,5118.5392
9172,ww.auto-plus.tn/voitures-d-occasion,Diesel,165000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Partner ,Peugeot,Berline,16500.0,5098.4175000000005,5556.309
9173,ww.auto-plus.tn/voitures-d-occasion,Essence,62000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Polo 7,Volkswagen,Berline,24000.0,7415.88,8081.9039999999995
9174,ww.auto-plus.tn/voitures-d-occasion,Essence,97000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,RIO,Kia,Berline,25900.0,8002.9705,8721.7214
9175,ww.auto-plus.tn/voitures-d-occasion,Essence,108000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Fluence,Renault,Berline,27000.0,8342.865,9092.142
9176,ww.auto-plus.tn/voitures-d-occasion,Essence,40.0,4.0,2017.0,11.0,automne,Manuelle,Tunis,Grande Punto ,Fiat,Berline,22500.0,6952.387500000001,7576.785
9177,ww.auto-plus.tn/voitures-d-occasion,Essence,42000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Aveo,Chevrolet,Berline,19700.0,6087.2015,6633.8962
9178,ww.auto-plus.tn/voitures-d-occasion,Diesel,105000.0,7.0,2017.0,11.0,automne,Manuelle,Tunis,X,Nissan,Berline,24000.0,7415.88,8081.9039999999995
9179,ww.auto-plus.tn/voitures-d-occasion,Essence,109.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Clio 3,Renault,Berline,25000.0,7724.875000000001,8418.65
9180,ww.auto-plus.tn/voitures-d-occasion,Essence,67000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Punto,Fiat,Berline,19000.0,5870.905000000001,6398.174
9181,ww.auto-plus.tn/voitures-d-occasion,Essence,48.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Clio 3,Renault,Berline,25000.0,7724.875000000001,8418.65
9182,ww.auto-plus.tn/voitures-d-occasion,Essence,32000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Fiesta,Ford,Berline,29700.0,9177.1515,10001.3562
9183,ww.auto-plus.tn/voitures-d-occasion,Essence,87000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,207,Peugeot,Berline,21500.0,6643.392500000001,7240.039
9184,ww.auto-plus.tn/voitures-d-occasion,Essence,155000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Astra,Opel,Berline,13700.0,4233.2315,4613.4202
9185,ww.auto-plus.tn/voitures-d-occasion,Essence,145000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Golf 6,Volkswagen,Berline,29000.0,8960.855000000001,9765.634
9186,ww.auto-plus.tn/voitures-d-occasion,Diesel,230000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Golf 5,Volkswagen,Berline,25000.0,7724.875000000001,8418.65
9187,ww.auto-plus.tn/voitures-d-occasion,Essence,125000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Symbol,Renault,Berline,15500.0,4789.422500000001,5219.563
9188,ww.auto-plus.tn/voitures-d-occasion,Essence,105000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,C4,Citroen,Berline,26700.0,8250.166500000001,8991.118199999999
9189,ww.auto-plus.tn/voitures-d-occasion,Diesel,135.0,6.0,2017.0,11.0,automne,Manuelle,Tunis,308,Peugeot,Berline,26500.0,8188.3675,8923.769
9190,ww.auto-plus.tn/voitures-d-occasion,Essence,22000.0,4.0,2017.0,11.0,automne,Manuelle,Tunis,500,Fiat,Berline,29500.0,9115.3525,9934.007
9191,ww.auto-plus.tn/voitures-d-occasion,Essence,135000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Clio 3,Renault,Berline,18000.0,5561.910000000001,6061.428
9192,ww.auto-plus.tn/voitures-d-occasion,Essence,105000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,308,Peugeot,Berline,26500.0,8188.3675,8923.769
9193,ww.auto-plus.tn/voitures-d-occasion,Essence,73.0,7.0,2017.0,11.0,automne,Manuelle,Tunis,Cruze,Chevrolet,Berline,28500.0,8806.3575,9597.261
9194,ww.auto-plus.tn/voitures-d-occasion,Diesel,261.0,8.0,2017.0,11.0,automne,Manuelle,Tunis,Caddy,Volkswagen,Berline,17500.0,5407.4125,5893.054999999999
9195,ww.auto-plus.tn/voitures-d-occasion,Essence,75000.0,5.0,2017.0,11.0,automne,Manuelle,Tunis,Sandero ,Dacia,Berline,15800.0,4882.121,5320.5868
9196,ww.auto-plus.tn/voitures-d-occasion,Essence,91000.0,7.0,2017.0,11.0,automne,Automatique,Tunis,Cooper,Mini,Berline,36000.0,11123.820000000002,12122.856
9197,ww.auto-plus.tn/voitures-d-occasion,Essence,28000.0,6.0,2017.0,11.0,automne,Automatique,Tunis,Juke,Nissan,Berline,51000.0,15758.745,17174.046
9198,ww.auto-plus.tn/voitures-d-occasion,Diesel,230.0,8.0,2017.0,11.0,automne,Automatique,Tunis,Classe E,Mercedes,Berline,33000.0,10196.835000000001,11112.618
9199,ww.auto-plus.tn/voitures-d-occasion,Essence,61000.0,8.0,2017.0,11.0,automne,Automatique,Tunis,Cerato,Kia,Berline,61000.0,18848.695,20541.505999999998
9200,ww.auto-plus.tn/voitures-d-occasion,Essence,47000.0,4.0,2017.0,11.0,automne,Automatique,Tunis,RIO,Kia,Berline,39000.0,12050.805,13133.094
